ag_gspphot_lower,ag_gspphot_upper,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_transits,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_sigma5d_max,azero_gspphot_lower,azero_gspphot_upper,b,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_quasar,classprob_dsc_combmod_star,dec_error,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,distance_gspphot_lower,distance_gspphot_upper,duplicated_source,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,ecl_lat,ecl_lon,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,has_epoch_rv,in_andromeda_survey,in_galaxy_candidates,in_qso_candidates,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,l,libname_gspphot,logg_gspphot_lower,logg_gspphot_upper,matched_transits,matched_transits_removed,mh_gspphot_lower,mh_gspphot_upper,new_matched_transits,nu_eff_used_in_astrometry,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,pm,pmdec_pseudocolour_corr,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra_dec_corr,ra_error,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr,ref_epoch,rv_amplitude_robust,rv_atm_param_origin,rv_chisq_pvalue,rv_expected_sig_to_noise,rv_method_used,rv_nb_deblended_transits,rv_nb_transits,rv_renormalised_gof,rvs_spec_sig_to_noise,rv_template_fe_h,rv_template_logg,rv_template_teff,rv_time_duration,rv_visibility_periods_used,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,solution_id,source_id,teff_gspphot_lower,teff_gspphot_upper,vbroad,vbroad_error,vbroad_nb_transits,visibility_periods_used,designation,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_variable_flag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,ruwe,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"null","null","80.93961","2.2257037","0.59137225","1.1867677","8","0","72","0","72","3","false","13.790032","null","null","-5.718744129800418","0.000119471304","0.0005038673","0.99825716","3.9727974","null","null","null","null","null","null","false","null","null","-1.3190620615314967","84.18731282062174","null","null","null","false","false","false","false","0","0","0.12490525","27.333519","184.62382105101509","null","null","null","9","0","null","null","6","null","null","null","null","null","48.47602395598103","7.719229","6.279905","0","0","9","1.8303268","79.20448157978227","1.3012116","60.869793","73","0","96.49406495738945","6.5418563","14.7502575","0","0","8","null","null","null","null","null","null","-0.84006155","5.348868","871114800","null","null","null","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-82.639084","12.036019","-22.882057","15.300344","0.18330228","0.7866114","0.38248816","0.34003583","1636148068921376800","3403793712732104704","null","null","null","null","null","6","Gaia DR3 3403793712732104704","83.7309784246903","21.99381431059436","null","null","null","null","null","null","20.940493","21.124725","19.786644","NOT_AVAILABLE","1.3380814","0.18423271","1.1538486","null","null","null","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","441.53952","1.2184181","1.164277","2.1335328","41","1","364","0","365","95","false","1.0953665","null","null","-5.7133685445343945","1.11641286e-10","4.4741134e-11","0.9999993","0.55911607","-0.6724997","-0.8165637","0.02000553","0.20361836","null","null","false","null","null","-1.3175865519176362","84.19266484113186","null","null","null","false","false","false","false","0","0","0.02097551","149.90036","184.62520968403825","null","null","null","43","0","null","null","28","null","1.1084548","0.54852074","0.24105452","-0.31508562","41.29883926822174","3.850562","10.725406","0","0","33","1.2014796","164.23611380929717","0.737339","222.74165","350","0","156.0274876354789","6.6508775","23.459684","1","0","41","3.7930439","0.0041701044","-0.24736631","-0.13021654","1.3956755","0.1195184","-0.5887394","0.7214153","212061256","0.5542106","0.4060452","-0.01382845","-0.36938354","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-9.720407","13.407684","-0.50534326","21.270483","0.45630074","0.6966562","0.29074734","0.42503166","1636148068921376800","3403793712731327488","null","null","null","null","null","15","Gaia DR3 3403793712731327488","83.73667446791042","21.995520792817814","0.9869590312273218","0.8903917","1.1318425964744998","0.7653908","-3.620236734987186","0.49549022","20.148695","21.298698","19.264893","NOT_AVAILABLE","2.0338058","1.1500034","0.8838024","null","null","1.0798289","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","392.46854","0","0","0.5244179","42","0","364","0","364","95","false","0.8416636","null","null","-5.712255074239662","1.4936084e-10","1.2639989e-10","0.9999895","0.41174713","-0.6120411","-0.80112195","-0.20691693","0.23128778","null","null","false","null","null","-1.3130970260470158","84.19137352196076","null","null","null","false","false","false","false","0","0","0.025989406","3.0877683","184.62065022787064","null","null","null","44","0","null","null","29","null","1.968433","0.49775967","0.30802697","-0.2885818","88.46699721888079","10.07373","8.78195","0","0","36","1.3781191","214.80686139731537","0.75239027","285.49924","361","0","207.56245202998232","8.232737","25.211842","0","0","38","3.3652062","-0.020584824","-0.0022580824","-0.09382365","1.3243952","0.087451115","-0.40334585","0.5155719","1637240869","0.46614864","0.21361136","-0.046152443","-0.35755545","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-6.9409666","12.041509","2.2049625","23.263443","0.43921745","0.64656657","0.25861877","0.4175079","1636148068921376800","3403793708435446400","null","null","null","null","null","17","Gaia DR3 3403793708435446400","83.7350732274089","21.999950039917568","1.2314829007488026","0.62561584","3.2289049404115677","0.5854611","0.948043075839011","0.36068848","19.857246","20.471588","18.955023","NOT_AVAILABLE","1.5165653","0.61434174","0.9022236","null","null","1.0187253","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","362.13065","0.4778934","0.22296225","0.4711921","40","5","340","0","345","95","false","0.9669737","null","null","-5.710778550587824","5.162604e-13","1.0831834e-10","0.99999094","0.49018723","-0.61299485","-0.8116682","-0.16323252","0.17445086","null","null","false","null","null","-1.3128625260447775","84.19294153493344","null","null","null","false","false","false","false","0","0","0.02211698","173.75784","184.62122950797226","null","null","null","42","0","null","null","27","null","-1.0308845","0.46889174","0.32832378","-0.29177362","58.98860414472243","5.4714656","10.781134","0","0","34","1.3833308","187.81714185538496","0.75425136","249.01134","336","0","200.8246391223327","9.087438","22.09915","0","0","37","0.5990522","0.059259947","-0.04272453","-0.14663649","1.4070834","0.10579845","-0.3786661","0.5780151","299536386","0.41167623","0.20636514","-0.1367103","-0.33560142","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-9.675298","10.760385","0.11618695","22.524635","0.43551356","0.6367713","0.267375","0.40923718","1636148068921376800","3403793712731324928","null","null","null","null","null","16","Gaia DR3 3403793712731324928","83.73675136712505","22.000252373502157","-0.7227593967920485","0.7011061","0.2535147442487141","0.6780326","-0.5427649592265374","0.42924225","20.003029","20.911621","18.990852","NOT_AVAILABLE","1.9207687","0.9085922","1.0121765","null","null","1.0172824","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","320.17807","0","0","-1.2839797","39","0","344","0","344","31","false","0.70422137","null","null","-5.7112386163480595","7.845487e-11","1.0407852e-10","0.99999166","0.33091664","-0.5771991","-0.83264095","-0.23158577","null","null","null","false","null","null","-1.3152038676540794","84.19375406177882","null","null","null","false","false","false","false","0","0","0.038443163","167.65099","184.62367682939077","null","null","null","41","0","null","null","28","1.4218065","0.3967324","0.5172192","0.27310827","null","112.57713568641607","6.021755","18.69507","0","0","34","1.2311941","299.1301609728835","0.84149826","355.4733","342","0","255.7101677165318","6.154873","41.54597","0","0","34","1.4530339","null","0.012546453","null","null","null","-0.2948484","0.38172176","1084292924","0.3640374","0.16135879","-0.09021987","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-3.6054633","12.02295","5.2099724","21.327585","0.4647702","0.6692766","0.29953915","0.44926396","1636148068921376800","3403793712731325696","null","null","null","null","null","15","Gaia DR3 3403793712731325696","83.73773624797991","21.997948496080383","0.18643421505219465","0.46992436","1.4529860712954181","0.49653426","-0.01178629667173754","0.29411277","19.497717","20.209917","18.728525","NOT_AVAILABLE","1.4813919","0.71220016","0.76919174","null","null","0.95012975","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"0.0111","0.071","432.85934","0","0","1.0513715","45","2","391","0","393","31","false","0.41704023","0.0149","0.0939","-5.707186095195462","6.283856e-11","1.02172414e-13","0.9999973","0.1708285","-0.38948926","-0.85625386","0.34442925","null","610.3278","1034.2438","false","0.006","0.0383","-1.3115731653609612","84.19634427034005","null","null","null","false","false","false","false","0","0","0.020484563","165.74564","184.62180617243553","PHOENIX","4.9466","5.1291","47","0","-2.2023","-1.5695","31","1.4338292","2.3709319","0.35514647","0.24442554","null","264.18568527279666","8.096366","32.630157","0","0","43","1.248269","669.5609216407729","1.0067959","665.0414","381","0","571.6064072011199","7.08728","80.65244","2","0","46","1.5149848","null","-0.4534968","null","null","null","-0.5398146","0.21286221","264119120","0.20613529","0.48607025","-0.42930925","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-8.111487","10.915412","2.308383","23.422604","0.39462397","0.63122135","0.27987444","0.40311176","1636148068921376800","3403793708435447424","4227.405","4282.8906","null","null","null","17","Gaia DR3 3403793708435447424","83.74035659549375","22.001688142588574","0.5346967141628352","0.22552176","1.4683368672361858","0.26748276","0.37304940638096223","0.16234826","18.622892","19.28377","17.855152","NOT_AVAILABLE","1.4286175","0.6608772","0.76774025","null","null","1.0372031","0","false","false","false","false","true","false","4249.451","5.0402","-1.829","821.8297","0.0481","0.0362","0.0195"
"null","null","612.51385","0.05695227","4.083645","1.0259997","44","1","383","332","384","31","false","0.029618828","null","null","-5.71357569381464","5.098072e-13","1.0206453e-13","0.9999958","0.011176976","-0.3640565","-0.7561868","0.15784681","null","null","null","false","null","null","-1.3097474047238118","84.18792937119457","11.698509","0.018531924","13","false","false","false","false","0","0","0.04015469","172.76862","184.61600852757593","null","null","null","46","0","null","null","29","1.4208592","23.453405","0.3500157","0.21301661","null","52575.90281573326","30.037132","1750.3636","0","0","43","1.2680048","136076.8847667399","30.085033","4523.0757","379","0","119970.23440279641","64.99328","1845.8868","0","0","43","2.9708247","null","-0.3886296","null","null","null","-0.33667144","0.015246227","65119876","0.30235326","0.2051023","-0.051060036","null","2016","18.865215","222","1.434497e-11","25.731285","1","6","19","7.510197","null","-0.25","3","5250","880.03894","14","null","null","null","null","null","null","null","null","1636148068921376800","3403794464349645056","null","null","null","null","null","18","Gaia DR3 3403794464349645056","83.73120611887283","22.003146952010407","0.42476710240933546","0.018111106","2.693270593067354","0.020621615","-1.2538315275538814","0.011420388","12.852906","13.536575","12.050212","NOT_AVAILABLE","1.4863634","0.6836691","0.8026943","38.408966","1.4291463","1.0366538","0","true","true","false","false","false","true","null","null","null","null","null","null","null"
"0.2701","0.5511","384.15564","0","2.0327164e-15","-0.82789624","46","1","396","0","397","31","false","0.18726595","0.3554","0.7156","-5.708377135765833","5.1080245e-13","1.02048266e-13","0.9999979","0.08374547","-0.46631986","-0.79733163","0.09712361","null","751.3764","996.884","false","0.1457","0.2967","-1.3063696298984273","84.19198609251498","null","null","null","false","false","false","false","0","0","0.016763557","175.34848","184.61509141379835","PHOENIX","4.767","4.8979","48","0","-1.5941","-1.1251","31","1.4282001","5.078272","0.43605626","0.2644389","null","608.9281789077618","7.65256","79.57182","5","0","47","1.2607039","1548.1072967749333","1.304629","1186.6265","393","0","1342.7767307826837","8.610513","155.9462","2","0","45","9.0315895","null","-0.24088089","null","null","null","-0.37735954","0.10638613","1808754581","0.29668814","0.30212492","-0.20098597","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-9.02164","9.793378","0.47463253","25.181646","0.40613344","0.6084935","0.24477577","0.36561263","1636148068921376800","3403794567428909440","4424.066","4700.034","null","null","null","18","Gaia DR3 3403794567428909440","83.73541809082064","22.006697681666033","0.6589944134972664","0.12976745","5.670499251973167","0.13019247","-7.029583545679542","0.08046127","17.712864","18.377127","16.927885","NOT_AVAILABLE","1.4492416","0.6642628","0.78497887","null","null","0.9696971","0","false","false","false","false","true","true","4480.5684","4.8702","-1.4953","797.8176","0.4371","0.3332","0.1798"
"null","null","24.072262","0","0","-1.8926697","5","0","44","0","44","3","false","732.5473","null","null","-5.705260815727271","0.0000688843","0.0026788006","0.99618095","49.030502","null","null","null","null","null","null","false","null","null","-1.300322453610901","84.19211059578699","null","null","null","false","false","false","false","1","0","3.7016008","114.96059","184.60988173531376","null","null","null","5","0","null","null","3","null","null","null","null","null","40.22488027996464","28.744946","1.3993723","0","0","4","1.5224196","73.69342174059489","2.085042","35.343853","44","0","71.96742931621151","22.7381","3.165059","0","0","3","null","null","null","null","null","null","-0.99712086","73.64982","444250646","null","null","null","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-8.664588","24.43903","3.6679838","24.485907","0.2703791","0.9405848","0.47452143","0.77117634","1636148068921376800","3403794571725550848","null","null","null","null","null","3","Gaia DR3 3403794571725550848","83.73526903073447","22.01274455985143","null","null","null","null","null","null","21.018795","21.327305","20.105055","NOT_AVAILABLE","1.22225","0.30850983","0.91374016","null","null","null","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"0.0195","0.3972","377.0018","0","0","-0.9554022","45","0","393","0","393","31","false","0.26869598","0.0249","0.4963","-5.70266812155846","1.8513248e-10","2.0326279e-11","0.99999607","0.11856223","-0.4486117","-0.8232359","0.18539283","null","1107.9274","1605.4875","false","0.0106","0.2178","-1.3009822878879347","84.19547865252987","null","null","null","false","false","false","false","0","0","0.029982049","168.20796","184.61214042399877","MARCS","4.7821","4.9525","47","0","-2.8255","-1.9684","31","1.4764357","2.2264428","0.41968635","0.2402344","null","443.177481200121","9.9157","44.694523","2","0","42","1.2090018","989.2876042895382","1.0892967","908.1893","391","0","752.873019798906","8.952713","84.0944","2","0","39","1.209492","null","-0.33092332","null","null","null","-0.4502411","0.14771977","264606967","0.27437374","0.3703746","-0.28214416","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-6.4730062","11.842335","3.8911226","24.217207","0.38905534","0.63286424","0.26433238","0.42026955","1636148068921376800","3403794567428912000","4638.393","5099.408","null","null","null","17","Gaia DR3 3403794567428912000","83.7389284500255","22.012231499752538","0.3797316822763497","0.17055532","0.6338306088003691","0.1807499","-1.0301114770634578","0.112971954","18.19906","18.722097","17.556091","NOT_AVAILABLE","1.1660061","0.52303696","0.64296913","null","null","0.96505076","0","false","false","false","false","true","true","4789.9526","4.8907","-2.5178","1278.1931","0.2011","0.1589","0.0867"
"0.3304","0.4231","452.28687","0.4521302","0.892306","1.6900219","45","3","386","0","389","31","false","0.3960865","0.5183","0.6617","-5.70241199821426","5.1560373e-13","1.5700044e-13","0.99994314","0.18328433","-0.49156657","-0.7919849","0.058504604","null","331.5862","361.3554","false","0.2113","0.2684","-1.3017248649310758","84.19619994356256","null","null","null","false","false","false","false","0","0","0.008726169","139.56577","184.61314831462306","PHOENIX","4.9405","4.9868","47","0","-0.295","-0.2358","30","1.2643462","5.6476","0.45624584","0.2281938","null","107.83841839956699","7.2446837","14.8851795","1","0","40","1.4108527","539.3436560254972","1.0266523","525.34204","384","0","653.0960470370918","8.987009","72.67113","2","0","37","7.8164725","null","-0.21059568","null","null","null","-0.35660866","0.22932562","1735354944","0.29662722","0.27160752","-0.19118927","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-9.837701","9.887282","0.7153478","24.85948","0.3941462","0.6077853","0.24537343","0.37882817","1636148068921376800","3403794571724776704","3291.4004","3324.5989","null","null","null","18","Gaia DR3 3403794571724776704","83.73974027275467","22.01152091037578","1.5712369187406878","0.2782132","4.230652894511179","0.2772957","-6.572581098904545","0.17429027","18.857702","20.256609","17.710453","NOT_AVAILABLE","2.546156","1.3989067","1.1472492","null","null","1.0609511","0","false","false","false","false","true","false","3307.8228","4.9708","-0.2616","344.8648","0.5864","0.3746","0.2384"
"null","null","386.31653","0.7032757","0.5221091","1.2667454","39","1","341","0","342","95","false","0.9107301","null","null","-5.701620471259415","1.17414e-10","1.9526764e-11","0.9999969","0.4710495","-0.5731666","-0.83527696","-0.096380115","0.16797487","null","null","false","null","null","-1.3004649219409439","84.19638988844325","null","null","null","false","false","false","false","0","0","0.017398322","65.36077","184.61214484974158","null","null","null","41","0","null","null","29","null","0.43759024","0.44490942","0.3253953","-0.30949205","62.58899502903909","6.660633","9.396853","0","0","28","1.2441245","202.54496356209242","0.7631165","265.41815","340","0","189.4021550769767","5.908735","32.054604","0","0","33","2.976391","0.035901815","-0.07528404","-0.12784427","1.3834896","0.097616225","-0.44697765","0.5721845","1524363001","0.45275977","0.30061948","-0.16695985","-0.2912083","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-4.007846","12.017906","6.3667974","21.555965","0.4537149","0.66015196","0.27043116","0.48787162","1636148068921376800","3403794571726271744","null","null","null","null","null","14","Gaia DR3 3403794571726271744","83.7398859446619","22.012787905823668","0.2934232856612812","0.6705435","2.261859307963915","0.6418215","-1.9346565035046157","0.40910697","19.921062","20.847298","19.054434","NOT_AVAILABLE","1.7928638","0.9262352","0.86662865","null","null","1.0483247","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","2179.458","12.407875","72.006775","35.051342","33","38","277","0","315","3","false","6.6634192","null","null","-5.7275481882680355","0","0","0.99092656","2.9808154","null","null","null","null","null","null","false","null","null","-1.2951841169102074","84.16346398260838","null","null","null","false","false","false","false","6","7","0.40721065","35.81765","184.59108309038203","null","null","null","41","1","null","null","28","null","null","null","null","null","67.91285163629864","9.15909","7.4148035","26","0","26","1.8440086","183.3110037780824","2.4380975","75.18608","312","0","270.11421385668865","10.766362","25.088717","28","0","28","null","null","null","null","null","null","-0.8629292","4.1679425","1641378749","null","null","null","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.37181687","20.2494","5.6662917","21.141594","0.3205741","0.85363907","0.33779514","0.5475581","1636148068921376800","3403794743522863488","null","null","null","null","null","12","Gaia DR3 3403794743522863488","83.70416542817524","22.016631509542187","null","null","null","null","null","null","20.029396","20.758663","18.669027","NOT_AVAILABLE","2.0896358","0.7292671","1.3603687","null","null","null","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"0.6131","0.7049","488.07547","0.297538","1.8997732","2.7788913","45","0","390","0","390","31","false","0.18939193","0.8101","0.927","-5.727226010347281","5.111879e-13","1.0218204e-13","0.9999851","0.084544465","-0.5447814","-0.7674852","-0.028368682","null","677.5345","737.6957","false","0.3328","0.383","-1.2934849197490113","84.1628607158998","null","null","null","false","false","false","false","0","0","0.05822886","173.56927","184.58930015005595","MARCS","4.8437","4.8845","46","0","-1.6298","-1.4718","28","1.3973639","5.4725795","0.4693773","0.34535226","null","613.7272452187104","8.579994","71.53003","1","0","41","1.2719646","1675.15833238408","1.6257492","1030.3916","384","0","1517.014846891929","7.6575117","198.10806","1","0","39","2.905301","null","-0.16399458","null","null","null","-0.41066864","0.10921839","527496444","0.38301203","0.29184747","-0.004525008","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-13.725759","9.440977","-5.625298","25.409445","0.4216783","0.60482234","0.24289349","0.33267754","1636148068921376800","3403794739227608192","4535.304","4622.368","null","null","null","18","Gaia DR3 3403794739227608192","83.70343551306294","22.018302771739982","0.7789969660230533","0.14234549","1.449854480174122","0.13349131","-2.5176766581938494","0.07945362","17.627228","18.368605","16.795422","NOT_AVAILABLE","1.5731831","0.7413769","0.8318062","null","null","1.1009035","0","true","false","false","false","true","true","4566.22","4.8635","-1.5485","705.5726","0.8558","0.6489","0.3521"
"null","null","358.8356","0.2312426","0.042167272","0.83992296","37","3","324","0","327","95","false","1.1914154","null","null","-5.71966033583761","5.1057666e-13","1.858181e-11","0.99999946","0.6122534","-0.59982723","-0.8540696","-0.18169287","0.20521009","null","null","false","null","null","-1.2936177747118027","84.17166076650874","null","null","null","false","false","false","false","0","0","0.02349124","123.30096","184.59381483238442","null","null","null","38","0","null","null","28","null","0.49198022","0.492275","0.2047855","-0.3459129","51.15087225362103","7.0600624","7.245102","1","0","25","1.3755772","164.15588911548954","0.79352885","206.8682","317","0","174.65822340071918","6.6522","26.255707","1","0","34","1.7500291","-0.0013442512","-0.01506324","-0.14468198","1.3747255","0.117841326","-0.3965006","0.7825296","1507087525","0.56238544","0.2407655","-0.16112226","-0.35375038","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-0.43689767","11.194268","7.286169","18.024803","0.57113636","0.72198004","0.29977798","0.46660566","1636148068921376800","3403794533069177856","null","null","null","null","null","13","Gaia DR3 3403794533069177856","83.71292271101748","22.01855366582758","0.4410440737088628","0.8964671","1.2386836826159504","0.8426688","1.236230050319428","0.5335822","20.149225","21.06641","19.142424","NOT_AVAILABLE","1.9239864","0.9171848","1.0068016","null","null","1.0324297","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","312.0702","0","0","-1.0453608","37","1","328","0","329","31","false","0.86671996","null","null","-5.725022003139875","2.3698246e-10","1.1296123e-9","0.9999927","0.42955258","-0.57331556","-0.84476787","-0.06822334","null","null","null","false","null","null","-1.2888509125735443","84.1627437414721","null","null","null","false","false","false","false","1","0","0.06445837","169.48547","184.5852017036231","null","null","null","37","0","null","null","24","1.4211438","0.6499683","0.5081927","0.23912929","null","106.33722229319763","9.937632","10.7004595","0","0","34","1.2922703","220.0828329090904","0.7873638","279.5186","324","0","178.06929725261043","6.926819","25.707226","0","0","34","1.9118837","null","-0.10100749","null","null","null","-0.4056641","0.5043165","377935667","0.3914618","0.29675248","-0.14102739","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-8.377116","12.750476","0.9497077","21.923891","0.3915791","0.66284704","0.27181375","0.41929528","1636148068921376800","3403794743523479040","null","null","null","null","null","15","Gaia DR3 3403794743523479040","83.70309135301245","22.02292726129075","0.3928899484969427","0.6044755","1.0499873841442424","0.6180249","-1.5977564863518647","0.38803098","19.830902","20.27183","19.121424","NOT_AVAILABLE","1.1504059","0.4409275","0.7094784","null","null","0.9581365","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"0.1538","0.4868","382.83505","0","0","-0.5072849","45","2","387","0","389","31","false","0.15841489","0.1916","0.5968","-5.721719372313302","5.0995823e-13","1.9759831e-11","0.99999595","0.06628793","-0.4729839","-0.7863697","0.13712978","null","1046.517","1361.8195","false","0.0842","0.2671","-1.2900641813939944","84.16724796776103","null","null","null","false","false","false","false","0","0","0.05155405","169.63928","184.5885109852235","MARCS","4.7467","4.8498","46","0","-2.5296","-1.6424","29","1.4865594","2.7188284","0.4594299","0.19241387","null","1036.0983909420136","7.418941","139.65584","2","0","45","1.2297952","2203.8375817919587","1.5037457","1465.5653","384","0","1674.1706090777034","7.544698","221.90027","1","0","42","0.5378787","null","-0.31646368","null","null","null","-0.36029443","0.08430702","1290556822","0.2634066","0.25730205","-0.11087247","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-8.78512","9.946461","-0.5381445","24.389551","0.40038887","0.6240487","0.27691063","0.3323536","1636148068921376800","3403794743525975552","5003.9824","5481.3955","null","null","null","18","Gaia DR3 3403794743525975552","83.70800132304838","22.021911583030867","0.28458693209147834","0.104672626","0.2224486377773278","0.110343285","0.4897245036988119","0.06611083","17.329418","17.80004","16.688396","NOT_AVAILABLE","1.1116428","0.4706211","0.6410217","null","null","0.9808362","0","true","false","false","false","true","true","5184.913","4.8061","-2.2074","1157.7057","0.3605","0.2913","0.1597"
"0.3198","0.4141","349.2769","0","0","-1.255708","43","1","374","0","375","31","false","0.15421428","0.3974","0.5129","-5.716149919256296","5.0986445e-13","1.02211215e-13","0.9999957","0.07034439","-0.43632478","-0.809487","0.03973736","null","1132.5175","1225.0125","false","0.1751","0.2269","-1.2920895355403526","84.17483187002712","null","null","null","false","false","false","false","0","0","0.044656564","169.36649","184.59406762291331","MARCS","4.7486","4.796","44","0","-2.2796","-1.8571","30","1.4881575","1.3725222","0.41200578","0.24711975","null","989.9144903494841","7.3029256","135.5504","1","0","42","1.2285616","2154.0137067503406","1.6551327","1301.4146","371","0","1656.4242097815911","7.7855177","212.75711","1","0","43","0.39169273","null","-0.18475921","null","null","null","-0.31057534","0.09114749","1407214401","0.33231038","0.2423449","-0.22707908","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-4.8833966","8.83519","4.8290634","23.342337","0.435601","0.61724657","0.2420511","0.38608685","1636148068921376800","3403794537367856128","5130.8843","5258.48","null","null","null","18","Gaia DR3 3403794537367856128","83.71626739930515","22.020218552676983","0.14832186032924266","0.10806517","0.31348508558840477","0.10798833","0.2348410221379775","0.06658424","17.354246","17.849548","16.699966","NOT_AVAILABLE","1.1495819","0.4953022","0.6542797","null","null","0.9532455","0","true","false","false","false","true","true","5161.7607","4.7805","-2.1397","1149.9904","0.4265","0.3434","0.1882"
"null","null","399.7663","0","2.109657e-15","0.7002773","42","3","369","0","372","95","false","0.85434663","null","null","-5.716950810918411","1.928454e-10","4.2448434e-11","0.9999935","0.447912","-0.63770866","-0.83625954","-0.10303812","0.213964","null","null","false","null","null","-1.28876246379939","84.17199976185968","null","null","null","false","false","false","false","0","0","0.038175393","161.848","184.58975142287323","null","null","null","43","0","null","null","29","null","0.3661192","0.53566337","0.36959368","-0.26997504","69.50725485409006","5.5614347","12.498079","0","0","36","1.3477398","205.95524698929094","0.7516469","274.0053","365","0","208.06684228231205","6.2406363","33.340645","0","0","40","5.973077","-0.032540157","-0.09144709","-0.16712499","1.3930486","0.09118027","-0.51952803","0.52122295","497413142","0.47526792","0.37902123","-0.014817301","-0.24096154","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-7.7909036","13.630247","2.5533185","22.434465","0.40869874","0.66605","0.29085618","0.44200078","1636148068921376800","3403794739227611520","null","null","null","null","null","15","Gaia DR3 3403794739227611520","83.71305974428266","22.023419132439507","0.24485969078489642","0.66879773","2.3383429186385225","0.5848518","-5.496344089177854","0.389113","19.902935","20.733467","18.952389","NOT_AVAILABLE","1.7810783","0.8305321","0.95054626","null","null","1.0251759","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
