source_id,hip_source_id,angular_distance,score,xm_flag
1338124656236388736,83462,0.05324172,9.98833261992741,72
752876916239106304,51047,0.001237713,19.238081517445604,8
1372702716380418688,77655,0.005923674,13.949197685191569,8
219375904303684224,18614,0.028894346,7.62113230821495,8
798068905726303232,47080,0.037513975,10.985379163621557,72
2059103120983068160,99031,0.000871592,15.120023475972435,8
4605754569812388480,89826,0.002894606,15.812638202998436,8
327523283893186048,11784,0.04683375,9.95771568842818,72
238798433608754816,14817,0.010689906,13.442771769543768,8
2098202128093842432,91926,0.02693426,9.102121550544561,72
800484532773244800,48256,0.000503149,20.238624701526216,8
1908368597999299840,111546,0.003611518,14.778585533422394,8
200697572570810880,23268,0.008957349,8.296351444917157,72
143652710294349696,13879,0.008847812,12.310268764445267,8
2098237660364079232,91919,0.04944717,2.20884735112401,8
801367371890645248,47570,0.004661716,8.175081226831272,8
190828081319138304,25810,0.000944804,17.80287495025402,8
945182530731075840,31789,0.005884171,15.03929871953145,8
509717686388338816,8046,0.043691352,7.813802224307254,72
2203631347450816768,107586,0.003173946,14.000436409760587,8
1041808368494264576,41704,0.006090742,14.473467931329782,8
474610073947130368,18488,0.004601722,14.160934073570875,8
2203889767044993920,107418,0.000959644,15.408217268029967,8
427322415301550208,4151,0.011394923,8.032289058948413,72
429481924861315584,124,0.015621454,7.603006963947306,72
1040054235130174080,45333,0.009486149,14.66708850209132,8
283455437670454016,27046,0.001829592,11.029835372350917,8
1003723587809787136,31763,0.003138797,9.707544408128408,72
1003703727881026304,31676,0.001614963,16.958470026735842,8
1625209684868707328,80331,0.01627111,14.432402443122959,8
1006142960069707648,29919,0.002066806,16.246096657203744,8
466417441010173568,13665,0.003802681,12.193323260584778,8
429685128350863872,1354,0.001436155,16.2085145572534,8
859046721090488320,58259,0.004330225,11.092708987225897,72
1006911518695850752,30278,0.0697119,9.52624925060189,72
862759874936898816,56035,0.001002952,20.098947561523193,8
430405961303214464,1960,0.005912156,7.92537764268143,72
2195115561168483712,102422,0.006553946,14.057856890725963,8
475359322399246976,19968,0.001141368,17.341018965835957,8
1042950073879881600,43644,0.000907739,19.64926050399649,8
2237963804179250176,98962,0.00292741,15.569463913414669,8
2216195157578923136,106801,0.019080792,8.079176074331247,72
2015568954489306624,116687,0.011006883,7.627974042592979,72
2012942564813958656,117447,0.002737272,13.485973278415491,8
2243143328580355584,100221,0.11104839,8.286016799954838,72
2243226032469840128,100565,0.002181264,15.488578132986978,8
2205660290000075392,109017,0.003874469,13.471618541750303,8
2016497560778585600,115590,0.009154317,10.592330079674928,8
429929219935781248,330,0.000851852,16.628684049734215,8
2216212990283242880,106730,0.000432129,18.42929284530129,8
1639947946747724160,77277,0.01048715,6.203536728148512,8
285928759014734592,24348,0.001608693,15.75101890914322,8
1580707810726705408,61936,0.000985968,19.589856091882844,8
932761931986441856,38623,0.008855797,11.636320007502219,8
932769353689866752,38639,0.007149763,9.773725236070758,8
2165218431286782336,104194,0.00713627,11.781299782026132,8
246137776809763712,19343,0.022172289,9.389640799570486,8
786420645182229504,57399,0.008202587,15.01956026531369,8
963763590045520640,28499,0.007674465,3.5752717070426483,8
249147311932147072,16335,0.007544736,13.624735791609062,8
1014058103758571520,44127,0.02872341,10.63830461282571,8
249021589646744704,16826,0.004260629,14.668262423750559,8
1365497616683816064,85379,0.000378753,18.559165937313157,8
390548351252549760,3504,0.034989193,9.63481490958843,8
1942432705179524864,115171,0.000603675,18.28886772026629,8
1363284299777747584,87280,0.003882951,12.111024225261865,8
246265388874592768,19812,0.005129279,14.144203082200283,8
1543256280023747200,62516,0.005396578,10.77270434220749,72
1366858193604257792,86182,0.004736925,13.387996393267185,8
1942451431236802816,115152,0.003423595,12.139550960530723,8
399402894487590144,7607,0.00791319,12.63807758603461,8
970003524691958528,29388,0.00470988,6.120873116962827,8
1590752742798813824,72524,0.000934432,20.302923842873025,8
990869987643774336,32562,0.094317995,9.325893216020754,72
1410669883680112128,81497,0.00493326,15.913371413211504,8
2083947891862120192,101138,0.003081276,14.428017933959975,8
1547080896862730112,60122,0.002530961,17.371242865626204,8
1925644949328127488,116631,0.006674916,13.73970244761386,8
1966944805097205120,106999,0.002974178,14.51144508816008,8
1934658092817644928,112917,0.023205325,8.81903457036258,72
241279069280395904,15648,0.008811733,9.124084556782309,8
783826381854457088,55560,0.09006037,10.924504567917664,72
952326504452337792,32480,0.00114908,17.474860704426828,8
328788886199337344,9570,0.000625043,17.751973484448676,8
1323427759184545536,78459,0.00147983,18.18083654510428,8
1278391075717325312,74666,0.001470328,17.865559611328457,8
2090687795056051328,92420,0.008640892,13.27438230050442,8
882055857328202112,38016,0.008833753,14.970523621836458,8
2872639745802090880,116355,0.008894241,10.030420435253474,72
737416958118769408,53426,0.001740332,19.28982671552138,8
1337664063942689792,83313,0.004554484,13.307361709328806,8
1325709108372498688,80214,0.003322695,17.25871448738205,8
749256632470353152,50935,0.004631133,15.076885960672389,8
364936228611467520,2912,0.026670372,10.288998434019417,72
2035035223783462400,97295,0.002720446,13.3281903084581,8
181983575426242944,24740,0.077895336,8.12532738163157,72
749214855324239232,51056,0.004535538,16.758799422094242,8
1328712355665456000,80197,0.001327569,17.9656370216383,8
326109689896765568,10670,0.014698842,13.79934596172506,8
1328866562170960512,79607,0.021564016,10.299871613776636,72
752277235725496192,50860,0.002719603,15.57665658433839,8
181259753177437568,24879,0.002912209,15.707101528511114,8
939307084189685248,33018,0.005861239,14.907920346360626,8
218170461600456576,17313,0.005883963,13.22266245884407,8
738199432440796288,53377,0.002676991,17.88912961095269,8
172824265608259200,20579,0.004416369,15.39152465576864,8
4025850731201819392,56997,0.001750651,18.550872174529577,8
326173044957518080,10644,0.006047546,14.662786784533733,8
1869341845103357312,102571,0.000848509,15.470366121811269,8
2046564633962669184,96052,0.008307545,7.468116664304905,8
182640361821885440,25541,0.055916693,8.194955495644638,72
175909804473075968,20252,0.011528109,10.526159127741721,8
894363992351617920,37265,0.26304185,6.5151070555105095,72
348020482735930112,7513,0.020784643,8.563249699246096,8
1931240295282530688,113281,0.005366867,8.899709266383306,8
2152902079959233152,93340,0.004746844,11.738915568837491,8
1994714276926012416,118077,0.001934984,14.501939772220842,8
265322639799154560,27949,0.14713968,8.018438773681003,72
1574181350222633600,60795,0.002007795,18.563762653331505,8
1993966437221117568,118243,0.005862146,13.427453621721595,8
274343754751868544,22994,0.002630919,11.249002447289987,8
457487413730043904,11060,0.005337289,9.327070367191103,8
844058831415683712,55797,0.00142323,18.92907651860041,8
454491381981202944,13268,0.008345241,13.253128284444797,8
853819947756949120,51459,0.004455264,16.059212361025182,8
268536134330778624,27249,0.001477894,16.72985289998481,8
418551920284673408,3179,0.033755917,1.1851283899482328,8
2186410658887682432,99655,0.010695479,11.213229880976831,8
268432917676280704,26942,0.002135862,15.96360629530481,8
842067272260382336,58181,0.002323972,15.636760821186657,8
2198963817515042560,108165,0.001412279,15.846503172078512,8
1024535246979166080,45455,0.004910863,14.846401057252796,8
995220239759552000,31665,0.003264851,13.272074191203538,8
1421593566062037120,87585,0.006967801,14.855390128576946,8
268642340281801088,27592,0.001474043,17.648869431251914,8
